ID PUMA,PUMA,ID Year,Year,Total Population,Slug PUMA,
79500US1212100,"Suwannee, Taylor, Madison, Hamilton & Lafayette Counties PUMA, FL",2017,2017,107535,suwannee-taylor-madison-hamilton-lafayette-counties-puma-fl,
79500US1212701,"DeLand, DeBary Cities & Pierson Town PUMA, FL",2017,2017,118368,deland-debary-cities-pierson-town-puma-fl,
79500US1212702,"Daytona Beach, Ormond Beach & Holly Hill Cities PUMA, FL",2017,2017,130072,daytona-beach-ormond-beach-holly-hill-cities-puma-fl,
79500US1212703,"Port Orange, Edgewater, New Smyrna Beach (East) & Oak Hill Cities PUMA, FL",2017,2017,137283,port-orange-edgewater-new-smyrna-beach-east-oak-hill-cities-puma-fl,
79500US1212704,"Deltona & Lake Helen Cities PUMA, FL",2017,2017,125491,deltona-lake-helen-cities-puma-fl,
79500US1300100,"Glynn Camden & McIntosh Counties PUMA, GA",2017,2017,149880,glynn-camden-mcintosh-counties-puma-ga,
79500US1300200,"Liberty, Bryan & Long Counties PUMA, GA",2017,2017,114998,liberty-bryan-long-counties-puma-ga,
79500US1300300,"Bulloch, Effingham & Screven Counties PUMA, GA",2017,2017,145010,bulloch-effingham-screven-counties-puma-ga,
79500US1300401,"Chatham County (West Central)Savannah City PUMA, GA",2017,2017,169269,chatham-county-west-centralsavannah-city-puma-ga,
79500US1300402,"Chatham County (East & Outside Savannah City) PUMA, GA",2017,2017,116181,chatham-county-east-outside-savannah-city-puma-ga,
79500US1300500,"Southern Georgia Regional Commission (East & Central) PUMA, GA",2017,2017,169766,southern-georgia-regional-commission-east-central-puma-ga,
79500US1300600,"Lowndes CountyValdosta City PUMA, GA",2017,2017,113840,lowndes-countyvaldosta-city-puma-ga,
79500US1300700,"Southern Georgia Regional Commission (West) PUMA, GA",2017,2017,126749,southern-georgia-regional-commission-west-puma-ga,
79500US1300800,"Colquitt, Thomas & Worth Counties PUMA, GA",2017,2017,111479,colquitt-thomas-worth-counties-puma-ga,
79500US1300900,"Dougherty & Lee Counties PUMA, GA",2017,2017,120658,dougherty-lee-counties-puma-ga,
79500US1301001,"Fulton County (North)Sandy Springs City PUMA, GA",2017,2017,121375,fulton-county-northsandy-springs-city-puma-ga,
79500US1301002,"Fulton County (Northeast)Johns Creek City PUMA, GA",2017,2017,117147,fulton-county-northeastjohns-creek-city-puma-ga,
79500US1301003,"Fulton County (Central)Atlanta City (South) PUMA, GA",2017,2017,122231,fulton-county-centralatlanta-city-south-puma-ga,
79500US1301004,"Fulton County (South)Union & Fairburn Cities PUMA, GA",2017,2017,124742,fulton-county-southunion-fairburn-cities-puma-ga,
79500US1301005,"Fulton County (Northwest)Roswell City PUMA, GA",2017,2017,162577,fulton-county-northwestroswell-city-puma-ga,
79500US1301006,"Fulton County (Central)Atlanta City (North) PUMA, GA",2017,2017,118057,fulton-county-centralatlanta-city-north-puma-ga,
79500US1301007,"Fulton County (East)Atlanta City (Southeast) PUMA, GA",2017,2017,139074,fulton-county-eastatlanta-city-southeast-puma-ga,
79500US1301008,"DeKalb County (South) PUMA, GA",2017,2017,123873,dekalb-county-south-puma-ga,
79500US1301100,"Southwest Georgia Regional Commission (West & Central) PUMA, GA",2017,2017,118161,southwest-georgia-regional-commission-west-central-puma-ga,
79500US1301200,"Heart of Georgia Altamaha Regional Commission (Southeast) PUMA, GA",2017,2017,159763,heart-of-georgia-altamaha-regional-commission-southeast-puma-ga,
79500US1301300,"Heart of Georgia Altamaha Regional Commission (North & West) PUMA, GA",2017,2017,140154,heart-of-georgia-altamaha-regional-commission-north-west-puma-ga,
79500US1301400,"Bibb CountyMacon City PUMA, GA",2017,2017,154375,bibb-countymacon-city-puma-ga,
79500US1301500,"Houston & Pulaski Counties PUMA, GA",2017,2017,161919,houston-pulaski-counties-puma-ga,
79500US1301600,"Middle Georgia Regional Commission (North & Outside Bibb County) PUMA, GA",2017,2017,179282,middle-georgia-regional-commission-north-outside-bibb-county-puma-ga,
79500US1301700,"Muscogee & Chattahoochee Counties PUMA, GA",2017,2017,209608,muscogee-chattahoochee-counties-puma-ga,
79500US1301800,"River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties) PUMA, GA",2017,2017,164348,river-valley-regional-commission-outside-muscogee-chattahoochee-counties-puma-ga,
79500US1301900,"Three Rivers Regional Commission (East) PUMA, GA",2017,2017,150088,three-rivers-regional-commission-east-puma-ga,
79500US1302001,"DeKalb County (East Central)Redan PUMA, GA",2017,2017,137161,dekalb-county-east-centralredan-puma-ga,
79500US1302002,"DeKalb CountyDecatur & Avondale Estates Cities PUMA, GA",2017,2017,134660,dekalb-countydecatur-avondale-estates-cities-puma-ga,
79500US1302003,"DeKalb County (Northeast)Tucker PUMA, GA",2017,2017,165230,dekalb-county-northeasttucker-puma-ga,
79500US1302004,"DeKalb County (North)Dunwoody City PUMA, GA",2017,2017,145314,dekalb-county-northdunwoody-city-puma-ga,
79500US1302100,"Coweta County PUMA, GA",2017,2017,137988,coweta-county-puma-ga,
79500US1302200,"Troup, Meriwether & Heard Counties PUMA, GA",2017,2017,102048,troup-meriwether-heard-counties-puma-ga,
79500US1302300,"Carroll County PUMA, GA",2017,2017,114868,carroll-county-puma-ga,
79500US1302400,"Fayette County PUMA, GA",2017,2017,110298,fayette-county-puma-ga,
79500US1302500,"Floyd, Polk & Haralson Counties PUMA, GA",2017,2017,166221,floyd-polk-haralson-counties-puma-ga,
79500US1302600,"Walker, Catoosa, Chattooga & Dade Counties PUMA, GA",2017,2017,175695,walker-catoosa-chattooga-dade-counties-puma-ga,
79500US1302700,"Whitfield County PUMA, GA",2017,2017,103856,whitfield-county-puma-ga,
79500US1302800,"Northwest Georgia Regional Commission (Northeast) PUMA, GA",2017,2017,180288,northwest-georgia-regional-commission-northeast-puma-ga,
79500US1302900,"Bartow County PUMA, GA",2017,2017,102713,bartow-county-puma-ga,
79500US1303001,"Cobb County (Central)Marietta City PUMA, GA",2017,2017,151852,cobb-county-centralmarietta-city-puma-ga,
79500US1303002,"Cobb County (Northwest)Kennesaw & Acworth Cities PUMA, GA",2017,2017,132127,cobb-county-northwestkennesaw-acworth-cities-puma-ga,
79500US1303003,"Cobb County (Southwest)Powder Springs City PUMA, GA",2017,2017,133648,cobb-county-southwestpowder-springs-city-puma-ga,
79500US1303004,"Cobb County (Southeast)Smyrna City PUMA, GA",2017,2017,171073,cobb-county-southeastsmyrna-city-puma-ga,
79500US1303005,"Cobb County (Northeast) PUMA, GA",2017,2017,150479,cobb-county-northeast-puma-ga,
79500US1303101,"Cherokee County (Central)Woodstock & Canton Cities PUMA, GA",2017,2017,112320,cherokee-county-centralwoodstock-canton-cities-puma-ga,
79500US1303102,"Cherokee County (Outside Woodstock & Canton Cities) PUMA, GA",2017,2017,123643,cherokee-county-outside-woodstock-canton-cities-puma-ga,
79500US1303200,"Georgia Mountains Regional Commission (North & Northwest) PUMA, GA",2017,2017,133613,georgia-mountains-regional-commission-north-northwest-puma-ga,
79500US1303300,"Forsyth County PUMA, GA",2017,2017,211252,forsyth-county-puma-ga,
79500US1303400,"Hall County PUMA, GA",2017,2017,192970,hall-county-puma-ga,
79500US1303500,"Georgia Mountains Regional Commission (Southeast) PUMA, GA",2017,2017,136031,georgia-mountains-regional-commission-southeast-puma-ga,
79500US1303600,"Clarke CountyAthens City PUMA, GA",2017,2017,123416,clarke-countyathens-city-puma-ga,
79500US1303700,"Northeast Georgia Regional Commission (East) PUMA, GA",2017,2017,115227,northeast-georgia-regional-commission-east-puma-ga,
79500US1303800,"Barrow & Jackson Counties PUMA, GA",2017,2017,138933,barrow-jackson-counties-puma-ga,
79500US1303900,"Walton, Morgan & Jasper Counties PUMA, GA",2017,2017,120416,walton-morgan-jasper-counties-puma-ga,
79500US1304000,"Richmond County PUMA, GA",2017,2017,201953,richmond-county-puma-ga,
79500US1304001,"Gwinnett County (West Central)Duluth City PUMA, GA",2017,2017,149413,gwinnett-county-west-centralduluth-city-puma-ga,
79500US1304002,"Gwinnett County (North)Sugar Hill City PUMA, GA",2017,2017,123701,gwinnett-county-northsugar-hill-city-puma-ga,
79500US1304003,"Gwinnett County (Central)Lawrenceville City PUMA, GA",2017,2017,158793,gwinnett-county-centrallawrenceville-city-puma-ga,
79500US1304004,"Gwinnett County (East) PUMA, GA",2017,2017,117780,gwinnett-county-east-puma-ga,
79500US1304005,"Gwinnett County (South)Snellville City PUMA, GA",2017,2017,127995,gwinnett-county-southsnellville-city-puma-ga,
79500US1304006,"Gwinnett County (Southwest)Lilburn City PUMA, GA",2017,2017,212111,gwinnett-county-southwestlilburn-city-puma-ga,
79500US1304100,"Columbia County PUMA, GA",2017,2017,143732,columbia-county-puma-ga,
79500US1304200,"Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia) PUMA, GA",2017,2017,126017,central-savannah-river-area-regional-commission-west-outside-richmond-columbia-puma-ga,
79500US1304300,"Newton & Rockdale Counties PUMA, GA",2017,2017,193266,newton-rockdale-counties-puma-ga,
79500US1304400,"Douglas County PUMA, GA",2017,2017,140060,douglas-county-puma-ga,
79500US1304500,"Paulding County PUMA, GA",2017,2017,152438,paulding-county-puma-ga,
79500US1304600,"Fulton County (Central)Atlanta City (Central) PUMA, GA",2017,2017,134813,fulton-county-centralatlanta-city-central-puma-ga,
79500US1305001,"Clayton County (South) PUMA, GA",2017,2017,115175,clayton-county-south-puma-ga,
79500US1305002,"Clayton County (North)Forest Park City PUMA, GA",2017,2017,158911,clayton-county-northforest-park-city-puma-ga,
79500US1306001,"Henry County (South)McDonough City PUMA, GA",2017,2017,107665,henry-county-southmcdonough-city-puma-ga,
79500US1306002,"Henry County (North)Stockbridge City PUMA, GA",2017,2017,109868,henry-county-northstockbridge-city-puma-ga,
79500US1500100,"Maui, Kalawao & Kauai Counties PUMA, HI",2017,2017,235374,maui-kalawao-kauai-counties-puma-hi,
79500US1500200,"Hawaii County PUMA, HI",2017,2017,196262,hawaii-county-puma-hi,
79500US1500301,"Rural Oahu PUMA, HI",2017,2017,105186,rural-oahu-puma-hi,
79500US1500302,"Koolaupoko PUMA, HI",2017,2017,115346,koolaupoko-puma-hi,
79500US1500303,"East Honolulu to Kapahulu PUMA, HI",2017,2017,105849,east-honolulu-to-kapahulu-puma-hi,
79500US1500304,"Tantalus to Waikiki PUMA, HI",2017,2017,121534,tantalus-to-waikiki-puma-hi,
79500US1500305,"Nuuanu to Kalihi PUMA, HI",2017,2017,120319,nuuanu-to-kalihi-puma-hi,
79500US1500306,"Moanalua to Pearl City PUMA, HI",2017,2017,149516,moanalua-to-pearl-city-puma-hi,
79500US1500307,"Central Oahu PUMA, HI",2017,2017,148227,central-oahu-puma-hi,
79500US1500308,"Ewa PUMA, HI",2017,2017,124045,ewa-puma-hi,
79500US1600100,"Bonner, Latah, Shoshone, Boundary, Benewah & Kootenai (Southeast) Counties PUMA, ID",2017,2017,118956,bonner-latah-shoshone-boundary-benewah-kootenai-southeast-counties-puma-id,
79500US1600200,"Coeur d'Alene, Post Falls & Hayden Cities PUMA, ID",2017,2017,144476,coeur-dalene-post-falls-hayden-cities-puma-id,
79500US1600300,"Lewiston City & Nez Perce Reservation PUMA, ID",2017,2017,105158,lewiston-city-nez-perce-reservation-puma-id,
79500US1600400,"Eagle City PUMA, ID",2017,2017,116700,eagle-city-puma-id,
79500US1600500,"Caldwell & Nampa (South & West) Cities PUMA, ID",2017,2017,120591,caldwell-nampa-south-west-cities-puma-id,
79500US1600600,"Nampa (Central & East) & Meridian (West) Cities PUMA, ID",2017,2017,126105,nampa-central-east-meridian-west-cities-puma-id,
79500US1600701,"Meridian (Northeast) & Boise (Far West) Cities PUMA, ID",2017,2017,120502,meridian-northeast-boise-far-west-cities-puma-id,
79500US1600702,"Boise (North & West) & Garden City Cities PUMA, ID",2017,2017,102739,boise-north-west-garden-city-cities-puma-id,
79500US1600800,"Boise (South) & Kuna Cities PUMA, ID",2017,2017,116681,boise-south-kuna-cities-puma-id,
79500US1600900,"Twin Falls City PUMA, ID",2017,2017,105833,twin-falls-city-puma-id,
79500US1601000,"Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties PUMA, ID",2017,2017,112682,elmore-jerome-blaine-minidoka-gooding-lincoln-camas-counties-puma-id,
79500US1601100,"Bingham (Outside Fort Hall AIR), Madison, Jefferson, Fremont & Teton Counties PUMA, ID",2017,2017,131818,bingham-outside-fort-hall-air-madison-jefferson-fremont-teton-counties-puma-id,
79500US1601200,"Idaho Falls City PUMA, ID",2017,2017,110346,idaho-falls-city-puma-id,
79500US1601300,"Pocatello, Chubbuck Cities & Fort Hall Reservation PUMA, ID",2017,2017,124788,pocatello-chubbuck-cities-fort-hall-reservation-puma-id,
79500US1700104,"Jo Daviess, Carroll, Whiteside & Lee Counties PUMA, IL",2017,2017,127999,jo-daviess-carroll-whiteside-lee-counties-puma-il,
79500US1700105,"Rock Island County PUMA, IL",2017,2017,146350,rock-island-county-puma-il,
79500US1700202,"Henry, Mercer, Henderson, Warren, Hancock, McDonough & Fulton Counties PUMA, IL",2017,2017,175827,henry-mercer-henderson-warren-hancock-mcdonough-fulton-counties-puma-il,
79500US1700300,"Adams, Pike, Brown, Schuyler & Mason Counties PUMA, IL",2017,2017,110564,adams-pike-brown-schuyler-mason-counties-puma-il,
79500US1700401,"Cass, Morgan, Scott, Greene, Macoupin, Jersey & Calhoun Counties PUMA, IL",2017,2017,138984,cass-morgan-scott-greene-macoupin-jersey-calhoun-counties-puma-il,
79500US1700501,"Montgomery, Bond, Clinton, Fayette & Effingham Counties PUMA, IL",2017,2017,139576,montgomery-bond-clinton-fayette-effingham-counties-puma-il,
79500US1700600,"Douglas, Edgar, Coles & Cumberland Counties PUMA, IL",2017,2017,100921,douglas-edgar-coles-cumberland-counties-puma-il,
79500US1700700,"Clark, Jasper, Crawford, Lawrence, Richland, Clay & Wayne Counties PUMA, IL",2017,2017,107002,clark-jasper-crawford-lawrence-richland-clay-wayne-counties-puma-il,
79500US1700800,"South & Southeast Illinois PUMA, IL",2017,2017,135776,south-southeast-illinois-puma-il,
79500US1700900,"Jackson, Williamson, Franklin & Perry Counties PUMA, IL",2017,2017,187591,jackson-williamson-franklin-perry-counties-puma-il,
79500US1701001,"Monroe, Randolph, Washington, Jefferson & Marion Counties PUMA, IL",2017,2017,157325,monroe-randolph-washington-jefferson-marion-counties-puma-il,
79500US1701104,"St. Clair County (Central & Northeast) PUMA, IL",2017,2017,149124,st-clair-county-central-northeast-puma-il,
79500US1701105,"St. Clair County (Northwest, Southwest & Southeast) PUMA, IL",2017,2017,115201,st-clair-county-northwest-southwest-southeast-puma-il,
79500US1701204,"Madison County (East) PUMA, IL",2017,2017,121671,madison-county-east-puma-il,
79500US1701205,"Granite City, Alton, Wood River Cities & Godfrey Village PUMA, IL",2017,2017,144757,granite-city-alton-wood-river-cities-godfrey-village-puma-il,
79500US1701300,"Springfield City PUMA, IL",2017,2017,198219,springfield-city-puma-il,
79500US1701500,"Decatur City PUMA, IL",2017,2017,107693,decatur-city-puma-il,
79500US1701602,"Menard, Logan, De Witt, Piatt, Moultrie, Shelby & Christian Counties PUMA, IL",2017,2017,144635,menard-logan-de-witt-piatt-moultrie-shelby-christian-counties-puma-il,
79500US1701701,"Peoria City PUMA, IL",2017,2017,186507,peoria-city-puma-il,
79500US1701900,"Tazewell County PUMA, IL",2017,2017,134808,tazewell-county-puma-il,
79500US1702000,"McLean County PUMA, IL",2017,2017,173285,mclean-county-puma-il,
79500US1702100,"Champaign & Urbana Cities PUMA, IL",2017,2017,208079,champaign-urbana-cities-puma-il,
79500US1702200,"Livingston, Ford, Iroquois & Vermilion Counties PUMA, IL",2017,2017,157698,livingston-ford-iroquois-vermilion-counties-puma-il,
79500US1702300,"Kankakee County PUMA, IL",2017,2017,110814,kankakee-county-puma-il,
79500US1702400,"LaSalle County PUMA, IL",2017,2017,111213,lasalle-county-puma-il,
79500US1702501,"Knox, Stark, Bureau, Marshall & Woodford Counties PUMA, IL",2017,2017,147216,knox-stark-bureau-marshall-woodford-counties-puma-il,
79500US1702601,"DeKalb County PUMA, IL",2017,2017,104462,dekalb-county-puma-il,
79500US1702700,"Stephenson & Ogle Counties PUMA, IL",2017,2017,97393,stephenson-ogle-counties-puma-il,
79500US1702801,"Rockford City PUMA, IL",2017,2017,198499,rockford-city-puma-il,
79500US1702901,"Winnebago (Northeast) & Boone Counties PUMA, IL",2017,2017,142798,winnebago-northeast-boone-counties-puma-il,
79500US1703005,"Aurora Township PUMA, IL",2017,2017,148579,aurora-township-puma-il,
79500US1703007,"St. Charles, Batavia (Central) & Geneva (Central) Townships PUMA, IL",2017,2017,118175,st-charles-batavia-central-geneva-central-townships-puma-il,
79500US1703008,"Elgin (North & Central) & Dundee Townships PUMA, IL",2017,2017,140836,elgin-north-central-dundee-townships-puma-il,
79500US1703009,"Kane County (West) PUMA, IL",2017,2017,121791,kane-county-west-puma-il,
79500US1703102,"Joliet & Troy Townships PUMA, IL",2017,2017,134576,joliet-troy-townships-puma-il,
79500US1703105,"Plainfield & Lockport Townships PUMA, IL",2017,2017,142031,plainfield-lockport-townships-puma-il,
79500US1703106,"DuPage & Wheatland Townships PUMA, IL",2017,2017,172564,dupage-wheatland-townships-puma-il,
79500US1703107,"Frankfort, Homer & New Lenox (North) Townships PUMA, IL",2017,2017,125482,frankfort-homer-new-lenox-north-townships-puma-il,
79500US1703108,"Will County (South) PUMA, IL",2017,2017,113013,will-county-south-puma-il,
79500US1703202,"Milton Township PUMA, IL",2017,2017,118462,milton-township-puma-il,
79500US1703203,"Lisle Township PUMA, IL",2017,2017,119662,lisle-township-puma-il,
79500US1703204,"Downers Grove Township PUMA, IL",2017,2017,149125,downers-grove-township-puma-il,
79500US1703205,"York Township PUMA, IL",2017,2017,125610,york-township-puma-il,
79500US1703207,"Addison & Bloomingdale (North) Townships PUMA, IL",2017,2017,117701,addison-bloomingdale-north-townships-puma-il,
79500US1703208,"Bloomingdale (South), Wayne & Winfield (North) Townships PUMA, IL",2017,2017,178975,bloomingdale-south-wayne-winfield-north-townships-puma-il,
79500US1703209,"Naperville & Winfield (South) Townships PUMA, IL",2017,2017,122030,naperville-winfield-south-townships-puma-il,
79500US1703306,"Avon, Lake Villa, Antioch & Grant Townships PUMA, IL",2017,2017,159350,avon-lake-villa-antioch-grant-townships-puma-il,
79500US1703307,"Waukegan, Zion, Benton & Newport Townships PUMA, IL",2017,2017,140111,waukegan-zion-benton-newport-townships-puma-il,
79500US1703308,"Ela, Freemont, Wauconda & Cuba Townships PUMA, IL",2017,2017,116500,ela-freemont-wauconda-cuba-townships-puma-il,
79500US1703309,"Warren, Libertyville (North & East) & Shields Townships PUMA, IL",2017,2017,152952,warren-libertyville-north-east-shields-townships-puma-il,
79500US1703310,"Vernon, Moraine, West Deerfield & Libertyville (Southeast) Townships PUMA, IL",2017,2017,134880,vernon-moraine-west-deerfield-libertyville-southeast-townships-puma-il,
79500US1703401,"Palatine & Barrington Townships PUMA, IL",2017,2017,127806,palatine-barrington-townships-puma-il,
79500US1703407,"Proviso, Riverside & River Forest Townships PUMA, IL",2017,2017,178174,proviso-riverside-river-forest-townships-puma-il,
79500US1703408,"Cicero, Berwyn & Oak Park Townships PUMA, IL",2017,2017,192375,cicero-berwyn-oak-park-townships-puma-il,
79500US1703409,"Lyons & Stickney Townships PUMA, IL",2017,2017,153958,lyons-stickney-townships-puma-il,
79500US1703410,"Orland (West & Central), Palos & Lemont Townships PUMA, IL",2017,2017,176423,orland-west-central-palos-lemont-townships-puma-il,
79500US1703411,"Worth & Calumet Townships PUMA, IL",2017,2017,173704,worth-calumet-townships-puma-il,
79500US1703412,"Bremen & Orland (East) Townships PUMA, IL",2017,2017,110501,bremen-orland-east-townships-puma-il,
79500US1703413,"Thornton Township PUMA, IL",2017,2017,169454,thornton-township-puma-il,
79500US1703414,"Bloom & Rich Townships PUMA, IL",2017,2017,168482,bloom-rich-townships-puma-il,
79500US1703415,"Wheeling Township (North & East) PUMA, IL",2017,2017,127977,wheeling-township-north-east-puma-il,
79500US1703416,"Northfield & New Trier Townships PUMA, IL",2017,2017,143892,northfield-new-trier-townships-puma-il,
79500US1703417,"Hanover & Schaumburg (Northwest) Townships PUMA, IL",2017,2017,122591,hanover-schaumburg-northwest-townships-puma-il,
79500US1703418,"Schaumburg Township (South & Central) PUMA, IL",2017,2017,109953,schaumburg-township-south-central-puma-il,
79500US1703419,"Elk Grove & Wheeling (Southwest) Townships PUMA, IL",2017,2017,122890,elk-grove-wheeling-southwest-townships-puma-il,
79500US1703420,"Maine, Norwood Park Townships & Chicago CityEdison Park PUMA, IL",2017,2017,187879,maine-norwood-park-townships-chicago-cityedison-park-puma-il,
79500US1703421,"Niles & Evanston Townships PUMA, IL",2017,2017,181684,niles-evanston-townships-puma-il,
79500US1703422,"Leyden, Norwood Park (South) Townships & Chicago CityO'Hare PUMA, IL",2017,2017,129361,leyden-norwood-park-south-townships-chicago-cityohare-puma-il,
79500US1703501,"Edgewater, Uptown & Rogers Park PUMA, IL",2017,2017,169177,edgewater-uptown-rogers-park-puma-il,
79500US1703502,"Lake View & Lincoln Park PUMA, IL",2017,2017,168077,lake-view-lincoln-park-puma-il,
79500US1703503,"West Ridge, Lincoln Square & North Center PUMA, IL",2017,2017,153763,west-ridge-lincoln-square-north-center-puma-il,
79500US1703504,"Irving Park, Albany Park, Forest Glen & North Park PUMA, IL",2017,2017,144342,irving-park-albany-park-forest-glen-north-park-puma-il,
79500US1703520,"Portage Park, Dunning & Jefferson Park PUMA, IL",2017,2017,134886,portage-park-dunning-jefferson-park-puma-il,
79500US1703521,"Austin, Belmont Cragin & Montclare PUMA, IL",2017,2017,188987,austin-belmont-cragin-montclare-puma-il,
79500US1703522,"Logan Square, Avondale & Hermosa PUMA, IL",2017,2017,135487,logan-square-avondale-hermosa-puma-il,
79500US1703523,"North & South Lawndale, Humboldt Park, East & West Garfield Park PUMA, IL",2017,2017,204214,north-south-lawndale-humboldt-park-east-west-garfield-park-puma-il,
79500US1703524,"West Town, Near West Side & Lower West Side PUMA, IL",2017,2017,179372,west-town-near-west-side-lower-west-side-puma-il,
79500US1703525,"Near North Side, Loop & Near South Side PUMA, IL",2017,2017,148645,near-north-side-loop-near-south-side-puma-il,
79500US1703526,"Brighton Park, New City, Bridgeport & McKinley Park PUMA, IL",2017,2017,160441,brighton-park-new-city-bridgeport-mckinley-park-puma-il,
79500US1703527,"Gage Park, Garfield Ridge & West Lawn PUMA, IL",2017,2017,155550,gage-park-garfield-ridge-west-lawn-puma-il,
79500US1703528,"Chicago Lawn, Englewood/West Englewood & Greater Grand Crossing PUMA, IL",2017,2017,139764,chicago-lawn-englewoodwest-englewood-greater-grand-crossing-puma-il,
79500US1703529,"South Shore, Hyde Park, Woodlawn, Grand Boulevard & Douglas PUMA, IL",2017,2017,182160,south-shore-hyde-park-woodlawn-grand-boulevard-douglas-puma-il,
79500US1703530,"Ashburn, Washington Heights, Morgan Park & Beverly PUMA, IL",2017,2017,133804,ashburn-washington-heights-morgan-park-beverly-puma-il,
79500US1703531,"Auburn Gresham, Roseland, Chatham, Avalon Park & Burnside PUMA, IL",2017,2017,131954,auburn-gresham-roseland-chatham-avalon-park-burnside-puma-il,
79500US1703532,"South Chicago, Pullman, West Pullman, East Side & South Deering PUMA, IL",2017,2017,130947,south-chicago-pullman-west-pullman-east-side-south-deering-puma-il,
79500US1703601,"McHenry County (North, West & Central) PUMA, IL",2017,2017,135767,mchenry-county-north-west-central-puma-il,
79500US1703602,"Algonquin, McHenry & Nunda Townships PUMA, IL",2017,2017,172433,algonquin-mchenry-nunda-townships-puma-il,
79500US1703700,"Kendall & Grundy Counties PUMA, IL",2017,2017,173260,kendall-grundy-counties-puma-il,
79500US1800101,"Hammond & East Chicago Cities PUMA, IN",2017,2017,111359,hammond-east-chicago-cities-puma-in,
79500US1800102,"Gary City & Griffith Town PUMA, IN",2017,2017,126255,gary-city-griffith-town-puma-in,
79500US1800103,"Lake County (Central) PUMA, IN",2017,2017,116812,lake-county-central-puma-in,
79500US1800104,"Lake County (South) PUMA, IN",2017,2017,134356,lake-county-south-puma-in,
79500US1800200,"Porter County PUMA, IN",2017,2017,167316,porter-county-puma-in,
79500US1800300,"LaPorte County PUMA, IN",2017,2017,110802,laporte-county-puma-in,
79500US1800401,"South Bend City PUMA, IN",2017,2017,114790,south-bend-city-puma-in,
79500US1800402,"Mishawaka City PUMA, IN",2017,2017,153551,mishawaka-city-puma-in,
79500US1800500,"Elkhart & Goshen Cities PUMA, IN",2017,2017,202923,elkhart-goshen-cities-puma-in,
79500US1800600,"Noble, DeKalb, LaGrange & Steuben Counties PUMA, IN",2017,2017,163136,noble-dekalb-lagrange-steuben-counties-puma-in,
79500US1800700,"Jasper, Starke, Fulton, Newton & Pulaski Counties PUMA, IN",2017,2017,103661,jasper-starke-fulton-newton-pulaski-counties-puma-in,
79500US1800800,"Kosciusko & Marshall Counties PUMA, IN",2017,2017,125589,kosciusko-marshall-counties-puma-in,
79500US1800900,"Huntington, Whitley, Adams & Wells Counties PUMA, IN",2017,2017,132793,huntington-whitley-adams-wells-counties-puma-in,
79500US1801001,"Fort Wayne City (South) PUMA, IN",2017,2017,133436,fort-wayne-city-south-puma-in,
79500US1801002,"Fort Wayne City (North) PUMA, IN",2017,2017,124388,fort-wayne-city-north-puma-in,
79500US1801003,"Allen County (Outside Fort Wayne City) PUMA, IN",2017,2017,110051,allen-county-outside-fort-wayne-city-puma-in,
79500US1801100,"Montgomery, Clinton, White, Carroll & Benton Counties PUMA, IN",2017,2017,124020,montgomery-clinton-white-carroll-benton-counties-puma-in,
79500US1801200,"Lafayette & West Lafayette Cities PUMA, IN",2017,2017,186136,lafayette-west-lafayette-cities-puma-in,
79500US1801300,"Kokomo City PUMA, IN",2017,2017,136062,kokomo-city-puma-in,
79500US1801400,"Grant, Miami & Wabash Counties PUMA, IN",2017,2017,135643,grant-miami-wabash-counties-puma-in,
79500US1801500,"Henry, Randolph, Jay & Blackford Counties PUMA, IN",2017,2017,107010,henry-randolph-jay-blackford-counties-puma-in,
79500US1801600,"Clay, Sullivan, Parke, Fountain, Vermillion & Warren Counties PUMA, IN",2017,2017,104903,clay-sullivan-parke-fountain-vermillion-warren-counties-puma-in,
79500US1801700,"Terre Haute City PUMA, IN",2017,2017,107844,terre-haute-city-puma-in,
79500US1801801,"Boone & Hamilton (Northwest) Counties PUMA, IN",2017,2017,121701,boone-hamilton-northwest-counties-puma-in,
79500US1801802,"Carmel City & Fishers Town (West) PUMA, IN",2017,2017,128137,carmel-city-fishers-town-west-puma-in,
79500US1801803,"Noblesville City & Fishers Town (East) PUMA, IN",2017,2017,122662,noblesville-city-fishers-town-east-puma-in,
79500US1801900,"Anderson City PUMA, IN",2017,2017,129965,anderson-city-puma-in,
79500US1802000,"Muncie City PUMA, IN",2017,2017,116099,muncie-city-puma-in,
79500US1802100,"Morgan, Putnam & Brown Counties PUMA, IN",2017,2017,121834,morgan-putnam-brown-counties-puma-in,
79500US1802200,"Hendricks County PUMA, IN",2017,2017,158235,hendricks-county-puma-in,
79500US1802301,"Pike & Washington (Northwest) TownshipsIndianapolis City (Northwest) PUMA, IN",2017,2017,106849,pike-washington-northwest-townshipsindianapolis-city-northwest-puma-in,
79500US1802302,"Washington Township (South & East)Indianapolis City (North) PUMA, IN",2017,2017,111480,washington-township-south-eastindianapolis-city-north-puma-in,
79500US1802303,"Lawrence TownshipIndianapolis (Northeast) & Lawrence Cities PUMA, IN",2017,2017,123446,lawrence-townshipindianapolis-northeast-lawrence-cities-puma-in,
